_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.srcip,_source.data.dstuser,_source.data.srcport,_source.rule.mail,_source.rule.level,_source.rule.hipaa,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.decoder.parent,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.rule.frequency,_source.previous_output,_source.data.uid,_source.data.euid,_source.data.tty,_source.data.srcuser,_source.data.file,_source.data.title,_source.previous_log,_source.data.extra_data,_source.data.pwd,_source.data.command,_source.decoder.ftscomment
wazuh-alerts-4.x-2025.07.26,ppOrRpgBX3sI58YkhhA_,1,1,oem-vm,sshd,Jul 26 14:18:20,192.168.5.136,wazuh,001,wazuh-vm, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",31, , , ,2501,"[""7.8""]", ,sshd,Jul 26 14:18:20 oem-vm sshd[4121]: Disconnecting authenticating user root 192.168.5.128 port 39528: Too many authentication failures [preauth],log,"Jul 26, 2025 @ 12:18:21.299",/var/log/auth.log,1753532301.174045,"Jul 26, 2025 @ 12:18:21.299", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,q5OrRpgBX3sI58YkjRDb,1,1,oem-vm,sshd,Jul 26 14:18:22,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,10,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Multiple authentication failures.,"[""syslog"",""attacks"",""authentication_failures""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",8,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",40111,"[""7.1"",""7.8""]",sshd,sshd,Jul 26 14:18:22 oem-vm sshd[4100]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:22.838",/var/log/auth.log,1753532302.176427,"Jul 26, 2025 @ 12:18:22.838",12,"Jul 26 14:18:22 oem-vm sshd[4100]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39502 ssh2 [preauth]
Jul 26 14:18:22 oem-vm sshd[4100]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39502 ssh2 [preauth]
Jul 26 14:18:20 oem-vm sshd[4121]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:20 oem-vm sshd[4121]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39528 ssh2 [preauth]
Jul 26 14:18:20 oem-vm sshd[4121]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39528 ssh2 [preauth]
Jul 26 14:18:20 oem-vm sshd[4114]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:20 oem-vm sshd[4114]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39518 ssh2 [preauth]
Jul 26 14:18:20 oem-vm sshd[4114]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39518 ssh2 [preauth]
Jul 26 14:18:20 oem-vm sshd[4116]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:20 oem-vm sshd[4116]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39522 ssh2 [preauth]
Jul 26 14:18:20 oem-vm sshd[4116]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39522 ssh2 [preauth]", , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,rJOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:48,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,10,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""11.4""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Multiple failed logins in a small period of time.,"[""pam"",""syslog"",""authentication_failures""]","[""AU.14"",""AC.7"",""SI.4""]","[""IV_35.7.d"",""IV_32.2""]",4,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5551,"[""7.8""]", ,pam,Jul 26 14:18:48 oem-vm sshd[4134]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:48.908",/var/log/auth.log,1753532328.178466,"Jul 26, 2025 @ 12:18:48.908",8,"Jul 26 14:18:04 oem-vm sshd[4126]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:04 oem-vm sshd[4125]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:04 oem-vm sshd[4119]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:04 oem-vm sshd[4123]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:04 oem-vm sshd[4121]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:04 oem-vm sshd[4114]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:04 oem-vm sshd[4116]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root",0,0,ssh, , , , , , , , 
wazuh-alerts-4.x-2025.07.26,rZOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:48,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,10,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""11.4""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Multiple failed logins in a small period of time.,"[""pam"",""syslog"",""authentication_failures""]","[""AU.14"",""AC.7"",""SI.4""]","[""IV_35.7.d"",""IV_32.2""]",5,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5551,"[""7.8""]", ,pam,Jul 26 14:18:48 oem-vm sshd[4133]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:48.908",/var/log/auth.log,1753532328.180097,"Jul 26, 2025 @ 12:18:48.908",8,"Jul 26 14:18:04 oem-vm sshd[4126]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:04 oem-vm sshd[4125]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:04 oem-vm sshd[4119]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:04 oem-vm sshd[4123]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:04 oem-vm sshd[4121]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:04 oem-vm sshd[4114]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:04 oem-vm sshd[4116]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root",0,0,ssh, , , , , , , , 
wazuh-alerts-4.x-2025.07.26,rpOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:48,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",30,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Jul 26 14:18:48 oem-vm sshd[4136]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:48.909",/var/log/auth.log,1753532328.181728,"Jul 26, 2025 @ 12:18:48.909", , ,0,0,ssh, , , , , , , , 
wazuh-alerts-4.x-2025.07.26,sZOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:50,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",33,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Jul 26 14:18:50 oem-vm sshd[4143]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:50.892",/var/log/auth.log,1753532330.183321,"Jul 26, 2025 @ 12:18:50.892", , ,0,0,ssh, , , , , , , , 
wazuh-alerts-4.x-2025.07.26,s5OsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:50,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",35,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Jul 26 14:18:50 oem-vm sshd[4147]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:50.893",/var/log/auth.log,1753532330.184383,"Jul 26, 2025 @ 12:18:50.893", , ,0,0,ssh, , , , , , , , 
wazuh-alerts-4.x-2025.07.26,tpOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:50,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",37,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Jul 26 14:18:50 oem-vm sshd[4153]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:50.893",/var/log/auth.log,1753532330.187076,"Jul 26, 2025 @ 12:18:50.893", , ,0,0,ssh, , , , , , , , 
wazuh-alerts-4.x-2025.07.26,uJOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:50,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39542,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",170,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:50 oem-vm sshd[4135]: Failed password for root from 192.168.5.128 port 39542 ssh2,log,"Jul 26, 2025 @ 12:18:50.953",/var/log/auth.log,1753532330.188138,"Jul 26, 2025 @ 12:18:50.953", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,vJOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:50,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39538,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",24,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:50 oem-vm sshd[4133]: Failed password for root from 192.168.5.128 port 39538 ssh2,log,"Jul 26, 2025 @ 12:18:50.953",/var/log/auth.log,1753532330.190097,"Jul 26, 2025 @ 12:18:50.953", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,v5OsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:52,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39546,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",173,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:52 oem-vm sshd[4141]: Failed password for root from 192.168.5.128 port 39546 ssh2,log,"Jul 26, 2025 @ 12:18:52.872",/var/log/auth.log,1753532332.191635,"Jul 26, 2025 @ 12:18:52.872", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,wpOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:52,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",42,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Jul 26 14:18:52 oem-vm sshd[4163]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:52.877",/var/log/auth.log,1753532332.193063,"Jul 26, 2025 @ 12:18:52.877", , ,0,0,ssh, , , , , , , , 
wazuh-alerts-4.x-2025.07.26,xZOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:52,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39560,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",178,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:52 oem-vm sshd[4152]: Failed password for root from 192.168.5.128 port 39560 ssh2,log,"Jul 26, 2025 @ 12:18:52.883",/var/log/auth.log,1753532332.194546,"Jul 26, 2025 @ 12:18:52.883", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,xpOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:52,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39564,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",179,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:52 oem-vm sshd[4153]: Failed password for root from 192.168.5.128 port 39564 ssh2,log,"Jul 26, 2025 @ 12:18:52.885",/var/log/auth.log,1753532332.195022,"Jul 26, 2025 @ 12:18:52.885", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,yZOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:53,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39570,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",181,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:53 oem-vm sshd[4159]: Failed password for root from 192.168.5.128 port 39570 ssh2,log,"Jul 26, 2025 @ 12:18:53.307",/var/log/auth.log,1753532333.196450,"Jul 26, 2025 @ 12:18:53.307", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,zpOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:53,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39542,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",186,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:53 oem-vm sshd[4135]: Failed password for root from 192.168.5.128 port 39542 ssh2,log,"Jul 26, 2025 @ 12:18:53.317",/var/log/auth.log,1753532333.198830,"Jul 26, 2025 @ 12:18:53.317", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,z5OsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:54,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39558,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",26,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:54 oem-vm sshd[4151]: Failed password for root from 192.168.5.128 port 39558 ssh2,log,"Jul 26, 2025 @ 12:18:54.875",/var/log/auth.log,1753532334.199306,"Jul 26, 2025 @ 12:18:54.875", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,0ZOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:54,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39540,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",188,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:54 oem-vm sshd[4134]: Failed password for root from 192.168.5.128 port 39540 ssh2,log,"Jul 26, 2025 @ 12:18:54.879",/var/log/auth.log,1753532334.200258,"Jul 26, 2025 @ 12:18:54.879", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,1pOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:54,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39538,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",193,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:54 oem-vm sshd[4133]: Failed password for root from 192.168.5.128 port 39538 ssh2,log,"Jul 26, 2025 @ 12:18:54.887",/var/log/auth.log,1753532334.202638,"Jul 26, 2025 @ 12:18:54.887", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,15OsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:54,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39546,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",27,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:54 oem-vm sshd[4141]: Failed password for root from 192.168.5.128 port 39546 ssh2,log,"Jul 26, 2025 @ 12:18:54.890",/var/log/auth.log,1753532334.203114,"Jul 26, 2025 @ 12:18:54.890", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,3ZOsRpgBX3sI58YkFhCT,1,1,oem-vm,sshd,Jul 26 14:18:55,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39564,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",199,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:55 oem-vm sshd[4153]: Failed password for root from 192.168.5.128 port 39564 ssh2,log,"Jul 26, 2025 @ 12:18:55.309",/var/log/auth.log,1753532335.205970,"Jul 26, 2025 @ 12:18:55.309", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,3pOsRpgBX3sI58YkFhC8,1,1,oem-vm,sshd,Jul 26 14:18:55,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39560,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",200,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:55 oem-vm sshd[4152]: Failed password for root from 192.168.5.128 port 39560 ssh2,log,"Jul 26, 2025 @ 12:18:55.311",/var/log/auth.log,1753532335.206446,"Jul 26, 2025 @ 12:18:55.311", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,4JOsRpgBX3sI58YkFhC8,1,1,oem-vm,sshd,Jul 26 14:18:56,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39548,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",201,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:56 oem-vm sshd[4143]: Failed password for root from 192.168.5.128 port 39548 ssh2,log,"Jul 26, 2025 @ 12:18:56.881",/var/log/auth.log,1753532336.207398,"Jul 26, 2025 @ 12:18:56.881", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,4pOsRpgBX3sI58YkFhC8,1,1,oem-vm,sshd,Jul 26 14:18:56,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39550,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",203,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:56 oem-vm sshd[4144]: Failed password for root from 192.168.5.128 port 39550 ssh2,log,"Jul 26, 2025 @ 12:18:56.883",/var/log/auth.log,1753532336.208350,"Jul 26, 2025 @ 12:18:56.883", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,45OsRpgBX3sI58YkFhC8,1,1,oem-vm,sshd,Jul 26 14:18:57,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39552,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",204,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:57 oem-vm sshd[4147]: Failed password for root from 192.168.5.128 port 39552 ssh2,log,"Jul 26, 2025 @ 12:18:57.307",/var/log/auth.log,1753532337.208826,"Jul 26, 2025 @ 12:18:57.307", , , , , , , , , , , , , 
